Category,sub-category,Type,Fit,Material,Pattern,Season,Style,Occasion,Body Type Suitability,Neckline,Apparel
1,3,101,12,5,29,1,34,8,8,47,0
1,3,101,12,5,29,1,34,8,9,47,0
1,3,101,12,5,29,1,34,8,0,47,0
1,3,101,12,5,29,1,34,8,3,47,0
1,3,101,12,5,29,3,34,8,12,47,0
1,3,101,12,5,29,3,34,8,7,47,0
1,3,101,12,5,29,3,34,8,8,47,0
1,3,101,12,5,29,3,34,8,9,47,0
1,3,101,12,5,29,3,34,8,0,47,0
1,3,101,12,5,29,3,34,8,3,47,0
1,3,100,36,38,12,0,34,9,12,47,0
1,3,100,36,38,12,0,34,9,7,47,0
1,3,100,36,38,12,0,34,9,8,47,0
1,3,100,36,38,12,0,34,9,9,47,0
1,3,100,36,38,12,0,34,9,0,47,0
1,3,100,36,38,12,0,34,9,3,47,0
1,3,100,36,38,12,0,34,19,12,47,0
1,3,100,36,38,12,0,34,19,7,47,0
1,3,100,36,38,12,0,34,19,8,47,0
1,3,100,36,38,12,0,34,19,9,47,0
1,3,100,36,38,12,0,34,19,0,47,0
1,3,100,36,38,12,0,34,19,3,47,0
1,3,100,36,38,12,1,34,9,12,47,0
1,3,100,36,38,12,1,34,9,7,47,0
1,3,100,36,38,12,1,34,9,8,47,0
1,3,100,36,38,12,1,34,9,9,47,0
1,3,100,36,38,12,1,34,9,0,47,0
1,3,100,36,38,12,1,34,9,3,47,0
1,3,100,36,38,12,1,34,19,12,47,0
1,3,100,36,38,12,1,34,19,7,47,0
1,3,100,36,38,12,1,34,19,8,47,0
1,3,100,36,38,12,1,34,19,9,47,0
1,3,100,36,38,12,1,34,19,0,47,0
1,3,100,36,38,12,1,34,19,3,47,0
1,3,100,36,38,12,3,34,9,12,47,0
1,3,100,36,38,12,3,34,9,7,47,0
1,3,100,36,38,12,3,34,9,8,47,0
1,3,100,36,38,12,3,34,9,9,47,0
1,3,100,36,38,12,3,34,9,0,47,0
1,3,100,36,38,12,3,34,9,3,47,0
1,3,100,36,38,12,3,34,19,12,47,0
1,3,100,36,38,12,3,34,19,7,47,0
1,3,100,36,38,12,3,34,19,8,47,0
1,3,100,36,38,12,3,34,19,9,47,0
1,3,100,36,38,12,3,34,19,0,47,0
1,3,100,36,38,12,3,34,19,3,47,0
1,3,100,36,14,12,0,34,9,12,47,0
1,3,100,36,14,12,0,34,9,7,47,0
1,3,100,36,14,12,0,34,9,8,47,0
1,3,100,36,14,12,0,34,9,9,47,0
1,3,100,36,14,12,0,34,9,0,47,0
1,3,100,36,14,12,0,34,9,3,47,0
1,3,100,36,14,12,0,34,19,12,47,0
1,3,100,36,14,12,0,34,19,7,47,0
1,3,100,36,14,12,0,34,19,8,47,0
1,3,100,36,14,12,0,34,19,9,47,0
1,3,100,36,14,12,0,34,19,0,47,0
1,3,100,36,14,12,0,34,19,3,47,0
1,3,100,36,14,12,1,34,9,12,47,0
1,3,100,36,14,12,1,34,9,7,47,0
1,3,100,36,14,12,1,34,9,8,47,0
1,3,100,36,14,12,1,34,9,9,47,0
1,3,100,36,14,12,1,34,9,0,47,0
1,3,100,36,14,12,1,34,9,3,47,0
1,3,100,36,14,12,1,34,19,12,47,0
1,3,100,36,14,12,1,34,19,7,47,0
1,3,100,36,14,12,1,34,19,8,47,0
1,3,100,36,14,12,1,34,19,9,47,0
1,3,100,36,14,12,1,34,19,0,47,0
1,3,100,36,14,12,1,34,19,3,47,0
1,3,100,36,14,12,3,34,9,12,47,0
1,3,100,36,14,12,3,34,9,7,47,0
1,3,100,36,14,12,3,34,9,8,47,0
1,3,100,36,14,12,3,34,9,9,47,0
1,3,100,36,14,12,3,34,9,0,47,0
1,3,100,36,14,12,3,34,9,3,47,0
1,3,100,36,14,12,3,34,19,12,47,0
1,3,100,36,14,12,3,34,19,7,47,0
1,3,100,36,14,12,3,34,19,8,47,0
1,3,100,36,14,12,3,34,19,9,47,0
1,3,100,36,14,12,3,34,19,0,47,0
1,3,100,36,14,12,3,34,19,3,47,0
1,3,100,36,4,12,0,34,9,12,47,0
1,3,100,36,4,12,0,34,9,7,47,0
1,3,100,36,4,12,0,34,9,8,47,0
1,3,100,36,4,12,0,34,9,9,47,0
1,3,100,36,4,12,0,34,9,0,47,0
1,3,100,36,4,12,0,34,9,3,47,0
1,3,100,36,4,12,0,34,19,12,47,0
1,3,100,36,4,12,0,34,19,7,47,0
1,3,100,36,4,12,0,34,19,8,47,0
1,3,100,36,4,12,0,34,19,9,47,0
1,3,100,36,4,12,0,34,19,0,47,0
1,3,100,36,4,12,0,34,19,3,47,0
1,3,100,36,4,12,1,34,9,12,47,0
1,3,100,36,4,12,1,34,9,7,47,0
1,3,100,36,4,12,1,34,9,8,47,0
1,3,100,36,4,12,1,34,9,9,47,0
1,3,100,36,4,12,1,34,9,0,47,0
1,3,100,36,4,12,1,34,9,3,47,0
1,3,100,36,4,12,1,34,19,12,47,0
1,3,100,36,4,12,1,34,19,7,47,0
1,3,100,36,4,12,1,34,19,8,47,0
1,3,100,36,4,12,1,34,19,9,47,0
1,3,100,36,4,12,1,34,19,0,47,0
1,3,100,36,4,12,1,34,19,3,47,0
1,3,100,36,4,12,3,34,9,12,47,0
1,3,100,36,4,12,3,34,9,7,47,0
1,3,100,36,4,12,3,34,9,8,47,0
1,3,100,36,4,12,3,34,9,9,47,0
1,3,100,36,4,12,3,34,9,0,47,0
1,3,100,36,4,12,3,34,9,3,47,0
1,3,100,36,4,12,3,34,19,12,47,0
1,3,100,36,4,12,3,34,19,7,47,0
1,3,100,36,4,12,3,34,19,8,47,0
1,3,100,36,4,12,3,34,19,9,47,0
1,3,100,36,4,12,3,34,19,0,47,0
1,3,100,36,4,12,3,34,19,3,47,0
1,3,68,36,47,12,0,34,8,7,44,0
1,3,68,36,47,12,0,34,8,0,44,0
1,3,68,36,47,12,0,34,8,9,44,0
1,3,68,36,47,12,1,34,8,7,44,0
1,3,68,36,47,12,1,34,8,0,44,0
1,3,68,36,47,12,1,34,8,9,44,0
1,3,68,36,47,12,3,34,8,7,44,0
1,3,68,36,47,12,3,34,8,0,44,0
1,3,68,36,47,12,3,34,8,9,44,0
1,3,68,36,26,12,0,34,8,7,44,0
1,3,68,36,26,12,0,34,8,0,44,0
1,3,68,36,26,12,0,34,8,9,44,0
1,3,68,36,26,12,1,34,8,7,44,0
1,3,68,36,26,12,1,34,8,0,44,0
1,3,68,36,26,12,1,34,8,9,44,0
1,3,68,36,26,12,3,34,8,7,44,0
1,3,68,36,26,12,3,34,8,0,44,0
1,3,68,36,26,12,3,34,8,9,44,0
1,3,68,36,14,12,0,34,8,7,44,0
1,3,68,36,14,12,0,34,8,0,44,0
1,3,68,36,14,12,0,34,8,9,44,0
1,3,68,36,14,12,1,34,8,7,44,0
1,3,68,36,14,12,1,34,8,0,44,0
1,3,68,36,14,12,1,34,8,9,44,0
1,3,68,36,14,12,3,34,8,7,44,0
1,3,68,36,14,12,3,34,8,0,44,0
1,3,68,36,14,12,3,34,8,9,44,0
1,3,3,36,38,12,0,34,30,4,47,0
1,3,3,36,38,12,0,34,30,0,47,0
1,3,3,36,38,12,1,34,30,4,47,0
1,3,3,36,38,12,1,34,30,0,47,0
1,3,3,36,38,12,3,34,30,4,47,0
1,3,3,36,38,12,3,34,30,0,47,0
1,3,3,36,26,12,0,34,30,4,47,0
1,3,3,36,26,12,0,34,30,0,47,0
1,3,3,36,26,12,1,34,30,4,47,0
1,3,3,36,26,12,1,34,30,0,47,0
1,3,3,36,26,12,3,34,30,4,47,0
1,3,3,36,26,12,3,34,30,0,47,0
1,3,3,36,47,12,0,34,30,4,47,0
1,3,3,36,47,12,0,34,30,0,47,0
1,3,3,36,47,12,1,34,30,4,47,0
1,3,3,36,47,12,1,34,30,0,47,0
1,3,3,36,47,12,3,34,30,4,47,0
1,3,3,36,47,12,3,34,30,0,47,0
1,3,85,32,38,33,0,13,9,12,47,0
1,3,85,32,38,33,0,13,9,7,47,0
1,3,85,32,38,33,0,13,9,8,47,0
1,3,85,32,38,33,0,13,9,9,47,0
1,3,85,32,38,33,0,13,9,0,47,0
1,3,85,32,38,33,0,13,9,3,47,0
1,3,85,32,38,33,1,13,9,12,47,0
1,3,85,32,38,33,1,13,9,7,47,0
1,3,85,32,38,33,1,13,9,8,47,0
1,3,85,32,38,33,1,13,9,9,47,0
1,3,85,32,38,33,1,13,9,0,47,0
1,3,85,32,38,33,1,13,9,3,47,0
1,3,85,32,38,33,3,13,9,12,47,0
1,3,85,32,38,33,3,13,9,7,47,0
1,3,85,32,38,33,3,13,9,8,47,0
1,3,85,32,38,33,3,13,9,9,47,0
1,3,85,32,38,33,3,13,9,0,47,0
1,3,85,32,38,33,3,13,9,3,47,0
1,3,85,32,14,33,0,13,9,12,47,0
1,3,85,32,14,33,0,13,9,7,47,0
1,3,85,32,14,33,0,13,9,8,47,0
1,3,85,32,14,33,0,13,9,9,47,0
1,3,85,32,14,33,0,13,9,0,47,0
1,3,85,32,14,33,0,13,9,3,47,0
1,3,85,32,14,33,1,13,9,12,47,0
1,3,85,32,14,33,1,13,9,7,47,0
1,3,85,32,14,33,1,13,9,8,47,0
1,3,85,32,14,33,1,13,9,9,47,0
1,3,85,32,14,33,1,13,9,0,47,0
1,3,85,32,14,33,1,13,9,3,47,0
1,3,85,32,14,33,3,13,9,12,47,0
1,3,85,32,14,33,3,13,9,7,47,0
1,3,85,32,14,33,3,13,9,8,47,0
1,3,85,32,14,33,3,13,9,9,47,0
1,3,85,32,14,33,3,13,9,0,47,0
1,3,85,32,14,33,3,13,9,3,47,0
1,3,85,32,4,33,0,13,9,12,47,0
1,3,85,32,4,33,0,13,9,7,47,0
1,3,85,32,4,33,0,13,9,8,47,0
1,3,85,32,4,33,0,13,9,9,47,0
1,3,85,32,4,33,0,13,9,0,47,0
1,3,85,32,4,33,0,13,9,3,47,0
1,3,85,32,4,33,1,13,9,12,47,0
1,3,85,32,4,33,1,13,9,7,47,0
1,3,85,32,4,33,1,13,9,8,47,0
1,3,85,32,4,33,1,13,9,9,47,0
1,3,85,32,4,33,1,13,9,0,47,0
1,3,85,32,4,33,1,13,9,3,47,0
1,3,85,32,4,33,3,13,9,12,47,0
1,3,85,32,4,33,3,13,9,7,47,0
1,3,85,32,4,33,3,13,9,8,47,0
1,3,85,32,4,33,3,13,9,9,47,0
1,3,85,32,4,33,3,13,9,0,47,0
1,3,85,32,4,33,3,13,9,3,47,0
1,3,104,36,14,12,0,34,8,4,47,0
1,3,104,36,14,12,0,34,8,0,47,0
1,3,104,36,14,12,1,34,8,4,47,0
1,3,104,36,14,12,1,34,8,0,47,0
1,3,104,36,14,12,3,34,8,4,47,0
1,3,104,36,14,12,3,34,8,0,47,0
1,3,104,36,5,12,0,34,8,4,47,0
1,3,104,36,5,12,0,34,8,0,47,0
1,3,104,36,5,12,1,34,8,4,47,0
1,3,104,36,5,12,1,34,8,0,47,0
1,3,104,36,5,12,3,34,8,4,47,0
1,3,104,36,5,12,3,34,8,0,47,0
1,17,10,33,5,38,0,7,19,12,47,3
1,17,10,33,5,38,0,7,19,7,47,3
1,17,10,33,5,38,0,7,19,8,47,3
1,17,10,33,5,38,0,7,19,9,47,3
1,17,10,33,5,38,0,7,19,0,47,3
1,17,10,33,5,38,0,7,19,3,47,3
1,17,10,33,5,38,0,7,3,12,47,3
1,17,10,33,5,38,0,7,3,7,47,3
1,17,10,33,5,38,0,7,3,8,47,3
1,17,10,33,5,38,0,7,3,9,47,3
1,17,10,33,5,38,0,7,3,0,47,3
1,17,10,33,5,38,0,7,3,3,47,3
1,17,10,33,5,38,1,7,19,12,47,3
1,17,10,33,5,38,1,7,19,7,47,3
1,17,10,33,5,38,1,7,19,8,47,3
1,17,10,33,5,38,1,7,19,9,47,3
1,17,10,33,5,38,1,7,19,0,47,3
1,17,10,33,5,38,1,7,19,3,47,3
1,17,10,33,5,38,1,7,3,12,47,3
1,17,10,33,5,38,1,7,3,7,47,3
1,17,10,33,5,38,1,7,3,8,47,3
1,17,10,33,5,38,1,7,3,9,47,3
1,17,10,33,5,38,1,7,3,0,47,3
1,17,10,33,5,38,1,7,3,3,47,3
1,17,10,33,5,38,3,7,19,12,47,3
1,17,10,33,5,38,3,7,19,7,47,3
1,17,10,33,5,38,3,7,19,8,47,3
1,17,10,33,5,38,3,7,19,9,47,3
1,17,10,33,5,38,3,7,19,0,47,3
1,17,10,33,5,38,3,7,19,3,47,3
1,17,10,33,5,38,3,7,3,12,47,3
1,17,10,33,5,38,3,7,3,7,47,3
1,17,10,33,5,38,3,7,3,8,47,3
1,17,10,33,5,38,3,7,3,9,47,3
1,17,10,33,5,38,3,7,3,0,47,3
1,17,10,33,5,38,3,7,3,3,47,3
1,17,40,39,32,38,0,7,31,12,47,0
1,17,40,39,32,38,0,7,31,7,47,0
1,17,40,39,32,38,0,7,31,8,47,0
1,17,40,39,32,38,0,7,31,9,47,0
1,17,40,39,32,38,0,7,31,0,47,0
1,17,40,39,32,38,0,7,31,3,47,0
1,17,40,39,32,38,0,7,3,12,47,0
1,17,40,39,32,38,0,7,3,7,47,0
1,17,40,39,32,38,0,7,3,8,47,0
1,17,40,39,32,38,0,7,3,9,47,0
1,17,40,39,32,38,0,7,3,0,47,0
1,17,40,39,32,38,0,7,3,3,47,0
1,17,40,39,32,38,1,7,31,12,47,0
1,17,40,39,32,38,1,7,31,7,47,0
1,17,40,39,32,38,1,7,31,8,47,0
1,17,40,39,32,38,1,7,31,9,47,0
1,17,40,39,32,38,1,7,31,0,47,0
1,17,40,39,32,38,1,7,31,3,47,0
1,17,40,39,32,38,1,7,3,12,47,0
1,17,40,39,32,38,1,7,3,7,47,0
1,17,40,39,32,38,1,7,3,8,47,0
1,17,40,39,32,38,1,7,3,9,47,0
1,17,40,39,32,38,1,7,3,0,47,0
1,17,40,39,32,38,1,7,3,3,47,0
1,17,40,39,32,38,3,7,31,12,47,0
1,17,40,39,32,38,3,7,31,7,47,0
1,17,40,39,32,38,3,7,31,8,47,0
1,17,40,39,32,38,3,7,31,9,47,0
1,17,40,39,32,38,3,7,31,0,47,0
1,17,40,39,32,38,3,7,31,3,47,0
1,17,40,39,32,38,3,7,3,12,47,0
1,17,40,39,32,38,3,7,3,7,47,0
1,17,40,39,32,38,3,7,3,8,47,0
1,17,40,39,32,38,3,7,3,9,47,0
1,17,40,39,32,38,3,7,3,0,47,0
1,17,40,39,32,38,3,7,3,3,47,0
1,17,113,0,7,38,0,7,19,4,15,1
1,17,113,0,7,38,0,7,19,0,15,1
1,17,113,0,7,38,0,7,3,4,15,1
1,17,113,0,7,38,0,7,3,0,15,1
1,17,113,0,7,38,1,7,19,4,15,1
1,17,113,0,7,38,1,7,19,0,15,1
1,17,113,0,7,38,1,7,3,4,15,1
1,17,113,0,7,38,1,7,3,0,15,1
1,17,113,0,7,38,3,7,19,4,15,1
1,17,113,0,7,38,3,7,19,0,15,1
1,17,113,0,7,38,3,7,3,4,15,1
1,17,113,0,7,38,3,7,3,0,15,1
1,17,113,0,32,38,0,7,19,4,15,1
1,17,113,0,32,38,0,7,19,0,15,1
1,17,113,0,32,38,0,7,3,4,15,1
1,17,113,0,32,38,0,7,3,0,15,1
1,17,113,0,32,38,1,7,19,4,15,1
1,17,113,0,32,38,1,7,19,0,15,1
1,17,113,0,32,38,1,7,3,4,15,1
1,17,113,0,32,38,1,7,3,0,15,1
1,17,113,0,32,38,3,7,19,4,15,1
1,17,113,0,32,38,3,7,19,0,15,1
1,17,113,0,32,38,3,7,3,4,15,1
1,17,113,0,32,38,3,7,3,0,15,1
1,17,67,37,32,38,0,7,3,12,12,1
1,17,67,37,32,38,0,7,3,7,12,1
1,17,67,37,32,38,0,7,3,8,12,1
1,17,67,37,32,38,0,7,3,9,12,1
1,17,67,37,32,38,0,7,3,0,12,1
1,17,67,37,32,38,0,7,3,3,12,1
1,17,67,37,32,38,0,7,33,12,12,1
1,17,67,37,32,38,0,7,33,7,12,1
1,17,67,37,32,38,0,7,33,8,12,1
1,17,67,37,32,38,0,7,33,9,12,1
1,17,67,37,32,38,0,7,33,0,12,1
1,17,67,37,32,38,0,7,33,3,12,1
1,17,67,37,32,38,1,7,3,12,12,1
1,17,67,37,32,38,1,7,3,7,12,1
1,17,67,37,32,38,1,7,3,8,12,1
1,17,67,37,32,38,1,7,3,9,12,1
1,17,67,37,32,38,1,7,3,0,12,1
1,17,67,37,32,38,1,7,3,3,12,1
1,17,67,37,32,38,1,7,33,12,12,1
1,17,67,37,32,38,1,7,33,7,12,1
1,17,67,37,32,38,1,7,33,8,12,1
1,17,67,37,32,38,1,7,33,9,12,1
1,17,67,37,32,38,1,7,33,0,12,1
1,17,67,37,32,38,1,7,33,3,12,1
1,17,67,37,32,38,3,7,3,12,12,1
1,17,67,37,32,38,3,7,3,7,12,1
1,17,67,37,32,38,3,7,3,8,12,1
1,17,67,37,32,38,3,7,3,9,12,1
1,17,67,37,32,38,3,7,3,0,12,1
1,17,67,37,32,38,3,7,3,3,12,1
1,17,67,37,32,38,3,7,33,12,12,1
1,17,67,37,32,38,3,7,33,7,12,1
1,17,67,37,32,38,3,7,33,8,12,1
1,17,67,37,32,38,3,7,33,9,12,1
1,17,67,37,32,38,3,7,33,0,12,1
1,17,67,37,32,38,3,7,33,3,12,1
1,0,25,43,32,38,0,9,2,12,23,2
1,0,25,43,32,38,0,9,2,7,23,2
1,0,25,43,32,38,0,9,2,8,23,2
1,0,25,43,32,38,0,9,2,9,23,2
1,0,25,43,32,38,0,9,2,0,23,2
1,0,25,43,32,38,0,9,2,3,23,2
1,0,25,43,32,38,1,9,2,12,23,2
1,0,25,43,32,38,1,9,2,7,23,2
1,0,25,43,32,38,1,9,2,8,23,2
1,0,25,43,32,38,1,9,2,9,23,2
1,0,25,43,32,38,1,9,2,0,23,2
1,0,25,43,32,38,1,9,2,3,23,2
1,0,25,43,32,38,3,9,2,12,23,2
1,0,25,43,32,38,3,9,2,7,23,2
1,0,25,43,32,38,3,9,2,8,23,2
1,0,25,43,32,38,3,9,2,9,23,2
1,0,25,43,32,38,3,9,2,0,23,2
1,0,25,43,32,38,3,9,2,3,23,2
1,0,25,43,7,38,0,9,2,12,23,2
1,0,25,43,7,38,0,9,2,7,23,2
1,0,25,43,7,38,0,9,2,8,23,2
1,0,25,43,7,38,0,9,2,9,23,2
1,0,25,43,7,38,0,9,2,0,23,2
1,0,25,43,7,38,0,9,2,3,23,2
1,0,25,43,7,38,1,9,2,12,23,2
1,0,25,43,7,38,1,9,2,7,23,2
1,0,25,43,7,38,1,9,2,8,23,2
1,0,25,43,7,38,1,9,2,9,23,2
1,0,25,43,7,38,1,9,2,0,23,2
1,0,25,43,7,38,1,9,2,3,23,2
1,0,25,43,7,38,3,9,2,12,23,2
1,0,25,43,7,38,3,9,2,7,23,2
1,0,25,43,7,38,3,9,2,8,23,2
1,0,25,43,7,38,3,9,2,9,23,2
1,0,25,43,7,38,3,9,2,0,23,2
1,0,25,43,7,38,3,9,2,3,23,2
1,0,25,43,0,38,0,9,2,12,23,2
1,0,25,43,0,38,0,9,2,7,23,2
1,0,25,43,0,38,0,9,2,8,23,2
1,0,25,43,0,38,0,9,2,9,23,2
1,0,25,43,0,38,0,9,2,0,23,2
1,0,25,43,0,38,0,9,2,3,23,2
1,0,25,43,0,38,1,9,2,12,23,2
1,0,25,43,0,38,1,9,2,7,23,2
1,0,25,43,0,38,1,9,2,8,23,2
1,0,25,43,0,38,1,9,2,9,23,2
1,0,25,43,0,38,1,9,2,0,23,2
1,0,25,43,0,38,1,9,2,3,23,2
1,0,25,43,0,38,3,9,2,12,23,2
1,0,25,43,0,38,3,9,2,7,23,2
1,0,25,43,0,38,3,9,2,8,23,2
1,0,25,43,0,38,3,9,2,9,23,2
1,0,25,43,0,38,3,9,2,0,23,2
1,0,25,43,0,38,3,9,2,3,23,2
1,0,42,14,32,38,0,7,6,9,23,2
1,0,42,14,32,38,0,7,6,7,23,2
1,0,42,14,43,38,0,7,6,9,23,2
1,0,42,14,43,38,0,7,6,7,23,2
1,0,30,11,47,38,2,35,15,8,23,2
1,0,30,11,15,38,2,35,15,8,23,2
1,0,71,25,7,38,3,18,31,0,23,2
1,0,71,25,0,38,3,18,31,0,23,2
1,0,13,34,32,38,1,7,24,12,32,2
1,0,13,34,32,38,1,7,24,7,32,2
1,0,13,34,32,38,1,7,24,8,32,2
1,0,13,34,32,38,1,7,24,9,32,2
1,0,13,34,32,38,1,7,24,0,32,2
1,0,13,34,32,38,1,7,24,3,32,2
1,0,13,34,37,38,1,7,24,12,32,2
1,0,13,34,37,38,1,7,24,7,32,2
1,0,13,34,37,38,1,7,24,8,32,2
1,0,13,34,37,38,1,7,24,9,32,2
1,0,13,34,37,38,1,7,24,0,32,2
1,0,13,34,37,38,1,7,24,3,32,2
1,0,77,14,44,38,3,14,15,9,23,2
1,0,77,14,29,38,3,14,15,9,23,2
1,5,112,38,8,38,0,7,3,7,46,1
1,5,112,38,8,38,1,7,3,7,46,1
1,5,112,38,8,38,3,7,3,7,46,1
1,5,114,39,8,38,0,7,3,0,46,1
1,5,114,39,8,38,1,7,3,0,46,1
1,5,114,39,8,38,3,7,3,0,46,1
1,5,125,40,8,38,0,7,3,9,46,1
1,5,125,40,8,38,1,7,3,9,46,1
1,5,125,40,8,38,3,7,3,9,46,1
1,5,14,5,8,38,0,7,3,7,46,1
1,5,14,5,8,38,1,7,3,7,46,1
1,5,14,5,8,38,3,7,3,7,46,1
1,5,16,34,8,38,0,7,3,12,46,1
1,5,16,34,8,38,0,7,3,7,46,1
1,5,16,34,8,38,0,7,3,8,46,1
1,5,16,34,8,38,0,7,3,9,46,1
1,5,16,34,8,38,0,7,3,0,46,1
1,5,16,34,8,38,0,7,3,3,46,1
1,5,16,34,8,38,1,7,3,12,46,1
1,5,16,34,8,38,1,7,3,7,46,1
1,5,16,34,8,38,1,7,3,8,46,1
1,5,16,34,8,38,1,7,3,9,46,1
1,5,16,34,8,38,1,7,3,0,46,1
1,5,16,34,8,38,1,7,3,3,46,1
1,5,16,34,8,38,3,7,3,12,46,1
1,5,16,34,8,38,3,7,3,7,46,1
1,5,16,34,8,38,3,7,3,8,46,1
1,5,16,34,8,38,3,7,3,9,46,1
1,5,16,34,8,38,3,7,3,0,46,1
1,5,16,34,8,38,3,7,3,3,46,1
1,5,44,17,8,38,0,4,19,7,46,1
1,5,44,17,8,38,1,4,19,7,46,1
1,5,44,17,8,38,3,4,19,7,46,1
1,5,55,23,8,38,0,27,3,0,46,1
1,5,55,23,8,38,1,27,3,0,46,1
1,5,55,23,8,38,3,27,3,0,46,1
1,5,72,27,8,38,0,7,3,7,46,1
1,5,72,27,8,38,1,7,3,7,46,1
1,5,72,27,8,38,3,7,3,7,46,1
1,7,6,39,41,38,0,7,5,12,46,1
1,7,6,39,41,38,0,7,5,7,46,1
1,7,6,39,41,38,0,7,5,8,46,1
1,7,6,39,41,38,0,7,5,9,46,1
1,7,6,39,41,38,0,7,5,0,46,1
1,7,6,39,41,38,0,7,5,3,46,1
1,7,6,39,41,38,1,7,5,12,46,1
1,7,6,39,41,38,1,7,5,7,46,1
1,7,6,39,41,38,1,7,5,8,46,1
1,7,6,39,41,38,1,7,5,9,46,1
1,7,6,39,41,38,1,7,5,0,46,1
1,7,6,39,41,38,1,7,5,3,46,1
1,7,6,39,41,38,3,7,5,12,46,1
1,7,6,39,41,38,3,7,5,7,46,1
1,7,6,39,41,38,3,7,5,8,46,1
1,7,6,39,41,38,3,7,5,9,46,1
1,7,6,39,41,38,3,7,5,0,46,1
1,7,6,39,41,38,3,7,5,3,46,1
1,7,6,39,28,38,0,7,5,12,46,1
1,7,6,39,28,38,0,7,5,7,46,1
1,7,6,39,28,38,0,7,5,8,46,1
1,7,6,39,28,38,0,7,5,9,46,1
1,7,6,39,28,38,0,7,5,0,46,1
1,7,6,39,28,38,0,7,5,3,46,1
1,7,6,39,28,38,1,7,5,12,46,1
1,7,6,39,28,38,1,7,5,7,46,1
1,7,6,39,28,38,1,7,5,8,46,1
1,7,6,39,28,38,1,7,5,9,46,1
1,7,6,39,28,38,1,7,5,0,46,1
1,7,6,39,28,38,1,7,5,3,46,1
1,7,6,39,28,38,3,7,5,12,46,1
1,7,6,39,28,38,3,7,5,7,46,1
1,7,6,39,28,38,3,7,5,8,46,1
1,7,6,39,28,38,3,7,5,9,46,1
1,7,6,39,28,38,3,7,5,0,46,1
1,7,6,39,28,38,3,7,5,3,46,1
1,7,94,39,34,13,0,7,19,12,46,1
1,7,94,39,34,13,0,7,19,7,46,1
1,7,94,39,34,13,0,7,19,8,46,1
1,7,94,39,34,13,0,7,19,9,46,1
1,7,94,39,34,13,0,7,19,0,46,1
1,7,94,39,34,13,0,7,19,3,46,1
1,7,94,39,34,13,1,7,19,12,46,1
1,7,94,39,34,13,1,7,19,7,46,1
1,7,94,39,34,13,1,7,19,8,46,1
1,7,94,39,34,13,1,7,19,9,46,1
1,7,94,39,34,13,1,7,19,0,46,1
1,7,94,39,34,13,1,7,19,3,46,1
1,7,94,39,34,13,3,7,19,12,46,1
1,7,94,39,34,13,3,7,19,7,46,1
1,7,94,39,34,13,3,7,19,8,46,1
1,7,94,39,34,13,3,7,19,9,46,1
1,7,94,39,34,13,3,7,19,0,46,1
1,7,94,39,34,13,3,7,19,3,46,1
1,7,57,39,28,38,0,7,33,0,46,1
1,7,57,39,28,38,0,7,5,0,46,1
1,7,57,39,28,38,1,7,33,0,46,1
1,7,57,39,28,38,1,7,5,0,46,1
1,7,57,39,28,38,3,7,33,0,46,1
1,7,57,39,28,38,3,7,5,0,46,1
1,7,18,39,42,38,2,7,3,4,46,1
1,7,18,39,42,38,2,7,3,7,46,1
1,7,75,39,23,38,0,35,3,12,46,1
1,7,75,39,23,38,0,35,3,7,46,1
1,7,75,39,23,38,0,35,3,8,46,1
1,7,75,39,23,38,0,35,3,9,46,1
1,7,75,39,23,38,0,35,3,0,46,1
1,7,75,39,23,38,0,35,3,3,46,1
1,7,75,39,23,38,1,35,3,12,46,1
1,7,75,39,23,38,1,35,3,7,46,1
1,7,75,39,23,38,1,35,3,8,46,1
1,7,75,39,23,38,1,35,3,9,46,1
1,7,75,39,23,38,1,35,3,0,46,1
1,7,75,39,23,38,1,35,3,3,46,1
1,7,75,39,23,38,3,35,3,12,46,1
1,7,75,39,23,38,3,35,3,7,46,1
1,7,75,39,23,38,3,35,3,8,46,1
1,7,75,39,23,38,3,35,3,9,46,1
1,7,75,39,23,38,3,35,3,0,46,1
1,7,75,39,23,38,3,35,3,3,46,1
1,7,66,39,34,38,3,8,15,7,46,1
1,7,103,39,42,38,0,12,33,12,46,1
1,7,103,39,42,38,0,12,33,7,46,1
1,7,103,39,42,38,0,12,33,8,46,1
1,7,103,39,42,38,0,12,33,9,46,1
1,7,103,39,42,38,0,12,33,0,46,1
1,7,103,39,42,38,0,12,33,3,46,1
1,7,103,39,42,38,0,12,5,12,46,1
1,7,103,39,42,38,0,12,5,7,46,1
1,7,103,39,42,38,0,12,5,8,46,1
1,7,103,39,42,38,0,12,5,9,46,1
1,7,103,39,42,38,0,12,5,0,46,1
1,7,103,39,42,38,0,12,5,3,46,1
1,7,103,39,42,38,1,12,33,12,46,1
1,7,103,39,42,38,1,12,33,7,46,1
1,7,103,39,42,38,1,12,33,8,46,1
1,7,103,39,42,38,1,12,33,9,46,1
1,7,103,39,42,38,1,12,33,0,46,1
1,7,103,39,42,38,1,12,33,3,46,1
1,7,103,39,42,38,1,12,5,12,46,1
1,7,103,39,42,38,1,12,5,7,46,1
1,7,103,39,42,38,1,12,5,8,46,1
1,7,103,39,42,38,1,12,5,9,46,1
1,7,103,39,42,38,1,12,5,0,46,1
1,7,103,39,42,38,1,12,5,3,46,1
